queryID,n_user_candidate,io_cost,ip_cost,total_time,memory_index_time,io_time,ip_time
       739,        25,     13075,         0,      0.11,      0.07,      0.04,      0.00
       740,        16,      8384,         0,      0.10,      0.07,      0.02,      0.00
       741,        89,     46547,         0,      0.20,      0.07,      0.13,      0.00
       742,      9485,   4960655,         0,     13.44,      0.07,     13.37,      0.00
       743,       639,    334197,         0,      0.97,      0.07,      0.90,      0.00
       744,        11,      5764,         0,      0.09,      0.07,      0.02,      0.00
       745,     40107,  20975961,         0,     56.83,      0.07,     56.74,      0.00
       746,        17,      8908,         0,      0.10,      0.07,      0.02,      0.00
       747,        33,     17292,         0,      0.12,      0.07,      0.05,      0.00
       748,        51,     26673,         0,      0.14,      0.07,      0.07,      0.00
       749,        40,     20960,         0,      0.13,      0.07,      0.06,      0.00
       750,      1477,    772471,         0,      2.18,      0.07,      2.11,      0.00
       751,     75899,  39695177,         0,    108.04,      0.07,    107.94,      0.00
       752,      5255,   2748365,         0,      7.53,      0.07,      7.46,      0.00
       753,        22,     11528,         0,      0.10,      0.07,      0.03,      0.00
       754,       324,    169452,         0,      0.53,      0.07,      0.46,      0.00
       755,        61,     31964,         0,      0.16,      0.07,      0.09,      0.00
       756,        57,     29811,         0,      0.16,      0.07,      0.08,      0.00
       757,      5261,   2751503,         0,      7.53,      0.07,      7.46,      0.00
       758,        41,     21443,         0,      0.13,      0.07,      0.06,      0.00
       759,     33216,  17371968,         0,     47.18,      0.07,     47.10,      0.00
       760,      1227,    641721,         0,      1.81,      0.07,      1.74,      0.00
       761,      1653,    864519,         0,      2.41,      0.07,      2.34,      0.00
       762,        33,     17289,         0,      0.12,      0.07,      0.05,      0.00
       763,        10,      5240,         0,      0.08,      0.07,      0.01,      0.00
       764,        15,      7845,         0,      0.09,      0.07,      0.02,      0.00
       765,       902,    471746,         0,      1.35,      0.07,      1.28,      0.00
       766,        63,     33010,         0,      0.16,      0.07,      0.09,      0.00
       767,     16915,   8846545,         0,     24.02,      0.07,     23.94,      0.00
       768,        29,     15196,         0,      0.12,      0.07,      0.04,      0.00
       769,       170,     88910,         0,      0.32,      0.07,      0.24,      0.00
       770,      1552,    813243,         0,      2.28,      0.07,      2.21,      0.00
       771,        11,      5753,         0,      0.09,      0.07,      0.02,      0.00
       772,        45,     23577,         0,      0.14,      0.07,      0.06,      0.00
       773,        49,     25676,         0,      0.14,      0.07,      0.07,      0.00
       774,      6868,   3591964,         0,      9.80,      0.07,      9.73,      0.00
       775,      3148,   1646404,         0,      4.55,      0.07,      4.48,      0.00
       776,        72,     37656,         0,      0.17,      0.07,      0.10,      0.00
       777,        19,      9955,         0,      0.10,      0.07,      0.03,      0.00
       778,        16,      8381,         0,      0.10,      0.07,      0.02,      0.00
       779,       139,     72697,         0,      0.27,      0.07,      0.20,      0.00
       780,        12,      6288,         0,      0.09,      0.07,      0.02,      0.00
       781,        17,      8891,         0,      0.10,      0.07,      0.02,      0.00
       782,      2465,   1289195,         0,      3.58,      0.07,      3.51,      0.00
       783,      1945,   1017235,         0,      2.84,      0.07,      2.77,      0.00
       784,        42,     21966,         0,      0.13,      0.07,      0.06,      0.00
       785,      5477,   2864471,         0,      7.82,      0.07,      7.75,      0.00
       786,        17,      8908,         0,      0.10,      0.07,      0.02,      0.00
